Id,Serial number,device_code,device_name_en,device_name_fr,Model,Status,Facility code,Facility name_en,Facility name_fr,Department,Department_name_en,Department_name_fr,Room,Manufacturer code,Manufacturer name,Manufacture date,Supplier,Supplier name,Supply date,Cost,Currency,Donor,Obsolete,Warranty start,Warranty period (Months)
755,64840,12873,Oxygen Concentrators,Oxygen Concentrators,EVER FLO 1P1,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Surgery,Surgery,Surgery,Emergency,Respironics,Respironics,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
754,SF812311377PA,17433,"Warming Units, Patient, Radiant, Infant, Mobile","Warming Units, Patient, Radiant, Infant, Mobile",Lullaby TM Warmer,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Maternity,Maternity,n/a,Neonatology,General Electric,General Electric,2012-08-01 00:00:00.0,Transfer Technologies Rwanda,Transfer Technologies Rwanda,n/a,n/a,n/a,n/a,false,n/a,n/a
753,110XP02801201,17432,"Incubators, Infant, Mobile","Incubators, Infant, Mobile",Lullaby TM incubator XP,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Maternity,Maternity,n/a,Neonatology,General Electric,General Electric,2011-06-01 00:00:00.0,Transfer Technologies Rwanda,Transfer Technologies Rwanda,n/a,n/a,n/a,n/a,false,n/a,n/a
752,1004007,14429,Water Bath Circulators,Water Bath Circulators,DSB-1000,OPERATIONAL,297,Nemba HD,Nemba HD,Laboratory,Laboratory,Laboratory,Room 13,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MEDICUS MUNDI,false,n/a,n/a
751,522,12113,"Incubators, Infant","Incubators, Infant",MAN M-4,UNDERMAINTENANCE,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
750,HDEK50089,12113,"Incubators, Infant","Incubators, Infant",OHMEDA,OPERATIONAL,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,General Electric,General Electric,n/a,General Electric,General Electric,n/a,n/a,n/a,General Electric,false,n/a,n/a
749,HDEK50106,12113,"Incubators, Infant","Incubators, Infant",OHMEDA,OPERATIONAL,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,General Electric,General Electric,n/a,n/a,n/a,2008-09-08 00:00:00.0,n/a,n/a,General Electric,false,n/a,n/a
748,HDEK50015,12113,"Incubators, Infant","Incubators, Infant",OHMEDA,UNDERMAINTENANCE,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,General Electric,General Electric,2006-09-01 00:00:00.0,General Electric,General Electric,n/a,n/a,n/a,General Electric,false,n/a,n/a
747,12070702001,12113,"Incubators, Infant","Incubators, Infant",YP70,OPERATIONAL,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MEDICUS MUNDI,false,n/a,n/a
746,06054599,12113,"Incubators, Infant","Incubators, Infant",YP100B,OPERATIONAL,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MEDICUS MUNDI,false,n/a,n/a
745,12080305004,12113,"Incubators, Infant","Incubators, Infant",YP970,OPERATIONAL,297,Nemba HD,Nemba HD,Neonatology,Neonatology,Néonatologie,Room 4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MEDICUS MUNDI,false,n/a,n/a
744,HDEK51049,17433,"Warming Units, Patient, Radiant, Infant, Mobile","Warming Units, Patient, Radiant, Infant, Mobile",n/a,OPERATIONAL,297,Nemba HD,Nemba HD,Maternity,Maternity,n/a,room 5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
743,08402834 PA,18339,"Monitors, Bedside, Fetal, Antepartum","Monitors, Bedside, Fetal, Antepartum",n/a,OPERATIONAL,297,Nemba HD,Nemba HD,Maternity,Maternity,n/a,room 1,General Electric,General Electric,n/a,General Electric,General Electric,2008-09-08 00:00:00.0,n/a,n/a,General Electric,false,n/a,n/a
742,1185247,10208,Aspirators,Aspirators,5711-133,OPERATIONAL,85,Kabutare HD,Kabutare HD,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,1997-01-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
741,S1601000241,10134,Anesthesia Units,Anesthesia Units,Akzent Color,OPERATIONAL,85,Kabutare HD,Kabutare HD,Theatre,Operating theatre,Theatre,n/a,Stph,Stephan Gmbh,2010-01-01 00:00:00.0,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
740,652.1,20773,"Physiologic Monitor Modules, Noninvasive Blood Pressure","Physiologic Monitor Modules, Noninvasive Blood Pressure",BM 20,OPERATIONAL,101,Kaduha HD,Kaduha HD,vct,VCT,n/a,consultation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,DCI,false,n/a,n/a
739,025724,18270,"Centrifuges, Tabletop, High-Speed","Centrifuges, Tabletop, High-Speed",Human 4K,OPERATIONAL,101,Kaduha HD,Kaduha HD,vct,VCT,n/a,Vct labo,Human,Human,n/a,Pharmalab,Pharmalab,n/a,n/a,n/a,DCI,false,n/a,n/a
738,8202088,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",TCW 2000,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,Dometic,Dometic,n/a,n/a,n/a,n/a,n/a,n/a,Global fund,false,2010-03-12 00:00:00.0,120
737,4004279,13739,"Sterilizing Units, Dry Heat","Sterilizing Units, Dry Heat",HE-21,PARTIALLYOPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Sterilization,n/a,n/a,1980-04-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,MINISANTE,false,1987-01-19 00:00:00.0,120
736,20002021,10134,Anesthesia Units,Anesthesia Units,10866PROPAQ,INSTOCK,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,croix rouge de norvege,false,2000-06-11 00:00:00.0,96
735,85293,17148,"Oximeters, Pulse","Oximeters, Pulse",SCO-123-23-03,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Global fund,false,2010-11-20 00:00:00.0,96
734,BY-97113807,25209,"Monitors, Physiologic, Vital Signs","Monitors, Physiologic, Vital Signs",VS-80,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,2009-07-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,Global fund,false,2010-06-11 00:00:00.0,96
733,16474,10817,"Drainage Systems, Pleural","Drainage Systems, Pleural",SB-10,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,1990-05-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,croix rouge de norvege,false,2013-01-30 00:00:00.0,96
732,n/a,17549,"Tables, Examination/Treatment, Adjustable, Gynecologic","Tables, Examination/Treatment, Adjustable, Gynecologic",M600358,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Recovery room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MAP/GLOBAL FUND,false,2006-06-20 00:00:00.0,72
731,.1167533,12873,Oxygen Concentrators,Oxygen Concentrators,IPRC5P02VAW,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Global fund,false,2012-12-03 00:00:00.0,96
730,301151-M12604340001-01,25209,"Monitors, Physiologic, Vital Signs","Monitors, Physiologic, Vital Signs",M8,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,2012-06-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,Global fund,false,2013-01-04 00:00:00.0,96
729,21209-033,10134,Anesthesia Units,Anesthesia Units,UNIVERSAL Anesthesia machine,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,2012-06-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,Global fund,false,2013-01-04 00:00:00.0,96
728,00/0075,12282,"Lights, Surgical","Lights, Surgical",1562/63H,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,Dr Mach,Dr Mach,n/a,n/a,n/a,n/a,n/a,n/a,croix rouge de norvege,false,2000-06-11 00:00:00.0,120
727,YXZT009,10134,Anesthesia Units,Anesthesia Units,Glucoplus,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,2012-07-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,2012-01-03 00:00:00.0,96
726,09.2IF2.080,10817,"Drainage Systems, Pleural","Drainage Systems, Pleural",MCL AP-100940-D,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,Michiels,Michiels,2010-04-01 00:00:00.0,Michiels,Michiels,2013-03-05 00:00:00.0,n/a,n/a,Global fund,false,n/a,n/a
725,VAP-106670,10134,Anesthesia Units,Anesthesia Units,MONNAL D2,OPERATIONAL,227,Muhororo HD,Muhororo HD,Theatre,Operating theatre,Theatre,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,EUR,UNICEF,false,n/a,n/a
724,60520,12873,Oxygen Concentrators,Oxygen Concentrators,Millenium R605-20,OPERATIONAL,49,Nyanza HD,Nyanza HD,Theatre,Operating theatre,Theatre,Theatre,n/a,n/a,2010-01-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,unicef,false,2011-07-20 00:00:00.0,120
723,AV77CAA3952,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",DP1100,OPERATIONAL,297,Nemba HD,Nemba HD,Maternity,Maternity,n/a,ROOM 1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
722,8292813,17157,"Refrigerators, Laboratory","Refrigerators, Laboratory",dometic 2000,OPERATIONAL,297,Nemba HD,Nemba HD,Laboratory,Laboratory,Laboratory,room 2,Dometic,Dometic,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
721,380891,18429,Radiographic Systems,Radiographic Systems,siemens,UNDERMAINTENANCE,297,Nemba HD,Nemba HD,Medical Imaging,Medical Imaging,Medical Imaging,room 4,Siemens,Siemens,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
720,158252/12C26A2C,13217,"Infusion Pumps, Multitherapy, Syringe","Infusion Pumps, Multitherapy, Syringe",PERFUSOR COMPACT,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,B-Braun,B-Braun,n/a,TTM,Technology Transfer Melbourg,2011-06-01 00:00:00.0,1206.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
719,NG24097,12113,"Incubators, Infant","Incubators, Infant",C2HS-1C,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,Drager,Drager,n/a,Drager,Drager,2010-06-01 00:00:00.0,8452.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
718,158239/12C26A1F,13217,"Infusion Pumps, Multitherapy, Syringe","Infusion Pumps, Multitherapy, Syringe",PERFUSOR COMPACT,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,B-Braun,B-Braun,n/a,TTM,Technology Transfer Melbourg,2010-05-02 00:00:00.0,1206.0,USD,partners in health,false,n/a,n/a
717,XX23214,12113,"Incubators, Infant","Incubators, Infant",C2HS-1C,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,Drager,Drager,n/a,Drager,Drager,2013-03-04 00:00:00.0,8459.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
716,158235/12C26A1B,13217,"Infusion Pumps, Multitherapy, Syringe","Infusion Pumps, Multitherapy, Syringe",PERFUSOR COMPACT,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,B-Braun,B-Braun,n/a,TTM,Technology Transfer Melbourg,2011-06-01 00:00:00.0,1206.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
715,NRU/001B/0510/01,17433,"Warming Units, Patient, Radiant, Infant, Mobile","Warming Units, Patient, Radiant, Infant, Mobile",n/a,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,Zeal,Zeal,2009-12-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,2967.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
714,n/a,10208,Aspirators,Aspirators,JE-DX231-I,OPERATIONAL,322,Butaro HD,Butaro HD,Pediatrics,Pediatrics,Pediatrics,PED,n/a,n/a,n/a,n/a,n/a,2012-03-01 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
713,5756198099099,18455,"Scales, Patient","Scales, Patient",BMI,OPERATIONAL,322,Butaro HD,Butaro HD,Internal medicine,Internal medicine,Internal medicine,MEN'S WARD,Seca,Seca,2010-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,1279.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
712,JA051832,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",53NTO,OPERATIONAL,322,Butaro HD,Butaro HD,Internal medicine,Internal medicine,Internal medicine,MEN'S WARD,n/a,n/a,2009-12-01 00:00:00.0,Transfer Technologies Rwanda,Transfer Technologies Rwanda,2010-05-01 00:00:00.0,3500.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
711,RHW20048/0510/09,17433,"Warming Units, Patient, Radiant, Infant, Mobile","Warming Units, Patient, Radiant, Infant, Mobile",n/a,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,Zeal,Zeal,2009-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,2967.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
710,BY-OC124376,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",VS-800,OPERATIONAL,322,Butaro HD,Butaro HD,Internal medicine,Internal medicine,Internal medicine,MEN'S WARD,Mindray,Mindray,2010-12-01 00:00:00.0,TTM,Technology Transfer Melbourg,2011-06-01 00:00:00.0,1290.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
709,0906038,16384,"Mixers, Blood Tube","Mixers, Blood Tube",RM-1000,OPERATIONAL,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,n/a,n/a,n/a,2010-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,942.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
708,211201283208,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",KBF285-Bb,OPERATIONAL,116,Gitwe HD,Gitwe HD,Pharmacy,Pharmacy,Pharmacy,pharmany,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
707,09A00048768,11132,Defibrillators,Defibrillators,SAM300P,OPERATIONAL,322,Butaro HD,Butaro HD,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,ER,n/a,n/a,2010-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,1884.0,USD,n/a,false,n/a,n/a
706,0906293,18264,"Centrifuges, Tabletop, Low-Speed","Centrifuges, Tabletop, Low-Speed",DSC-200T,OPERATIONAL,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,HISTOLOGY,n/a,n/a,2009-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,408.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
705,030380652,10208,Aspirators,Aspirators,SAM 14/01010101,OPERATIONAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,THEATRE 01,n/a,n/a,2010-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,1470.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
704,9L82301,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",CX21FS1,OPERATIONAL,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,n/a,Olympus,Olympus,2010-01-01 00:00:00.0,n/a,n/a,2011-06-01 00:00:00.0,1546.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
703,10046921,16439,"Microscopes, Light, Laboratory, Fluorescence","Microscopes, Light, Laboratory, Fluorescence",CY-S-4005U,OPERATIONAL,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,HISTOROLOGY,n/a,n/a,2010-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,3783.0,USD,PARTMERNS IN HEALTH,false,n/a,n/a
702,1052A,15136,Distilling Units,Distilling Units,HMS102-4,INSTOCK,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,PATHOLOGY,n/a,n/a,2010-01-01 00:00:00.0,n/a,n/a,2010-05-01 00:00:00.0,1727.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
701,0100012,13739,"Sterilizing Units, Dry Heat","Sterilizing Units, Dry Heat",A3-213-400,OPERATIONAL,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,PATHOLOGY,Titanox,Titanox,2010-01-01 00:00:00.0,n/a,n/a,2011-01-01 00:00:00.0,691.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
700,l12100977,20653,"Cabinets, Biological Safety, Class II","Cabinets, Biological Safety, Class II",MARS 1200,UNDERMAINTENANCE,322,Butaro HD,Butaro HD,Laboratory,Laboratory,Laboratory,PATHOLOGY,n/a,n/a,2010-01-01 00:00:00.0,TTM,Technology Transfer Melbourg,2011-06-01 00:00:00.0,10391.0,USD,PARTNERS IN HEALTH,false,n/a,n/a
699,11289289,11132,Defibrillators,Defibrillators,lifepak12,FORDISPOSAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,store,n/a,n/a,1998-01-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,INTERNATIONAL AID,false,n/a,n/a
698,0308-0652,10208,Aspirators,Aspirators,SAM/01010101,OPERATIONAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,STORE,n/a,n/a,2008-03-01 00:00:00.0,n/a,n/a,2010-08-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
697,01900036,17157,"Refrigerators, Laboratory","Refrigerators, Laboratory",V110KE,OPERATIONAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,STORAGE,Sibir,Sibir,2010-01-01 00:00:00.0,n/a,n/a,2010-03-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
696,2001 1229005,10208,Aspirators,Aspirators,30201,PARTIALLYOPERATIONAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,STORE,n/a,n/a,2001-01-01 00:00:00.0,n/a,n/a,2009-03-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
695,AE 05004,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",PROPAQ 106 EL,OPERATIONAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,THEATRE 01,n/a,n/a,n/a,n/a,n/a,2009-03-01 00:00:00.0,n/a,n/a,INTENATIONAL AID,false,n/a,n/a
694,IF9-8,10208,Aspirators,Aspirators,YX940D,OPERATIONAL,322,Butaro HD,Butaro HD,Theatre,Operating theatre,Theatre,THEATRE 01,michela,MICHEL SA BELGIUM,n/a,n/a,n/a,2009-03-01 00:00:00.0,n/a,n/a,INTERNATIONAL AID,false,n/a,n/a
693,AQ-OC 147245,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",MEC 1000,INSTOCK,322,Butaro HD,Butaro HD,Internal medicine,Internal medicine,Internal medicine,MEN'S WARD,Mindray,Mindray,2010-12-01 00:00:00.0,TTM,Technology Transfer Melbourg,2011-05-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
692,BY-OC-124378,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",VS-800,INSTOCK,322,Butaro HD,Butaro HD,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,ER,Mindray,Mindray,2010-12-01 00:00:00.0,TTM,Technology Transfer Melbourg,2011-03-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
691,BY.OC 124377,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",VS-800,OPERATIONAL,322,Butaro HD,Butaro HD,Neonatology,Neonatology,Néonatologie,NICU,Mindray,Mindray,2010-12-01 00:00:00.0,TTM,Technology Transfer Melbourg,2011-05-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
690,AQ-OC147244,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",MEC1000,INSTOCK,322,Butaro HD,Butaro HD,War,Warehouse,n/a,stock,Mindray,Mindray,2010-12-01 00:00:00.0,TTM,Technology Transfer Melbourg,2011-05-01 00:00:00.0,n/a,n/a,PARTNERS IN HEALTH,false,n/a,n/a
689,43523,17433,"Warming Units, Patient, Radiant, Infant, Mobile","Warming Units, Patient, Radiant, Infant, Mobile",WY1100,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Maternity,Maternity,n/a,Neonatology,Weyer,Weyer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
688,2-400809,15156,"Microscopes, Light, Laboratory","Microscopes, Light, Laboratory",mc50led/MCX5I,OPERATIONAL,116,Gitwe HD,Gitwe HD,Laboratory,Laboratory,Laboratory,microbiology,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
687,12DSZ790240,12873,Oxygen Concentrators,Oxygen Concentrators,IEC60601-1,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Neonatology,Neonatology,Néonatologie,A or B,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PRC,false,n/a,n/a
686,12DSZ790371,12873,Oxygen Concentrators,Oxygen Concentrators,IEC60601-1,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Neonatology,Neonatology,Néonatologie,A or B,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PRC,false,n/a,n/a
685,1206000004,12873,Oxygen Concentrators,Oxygen Concentrators,YUYUE,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,"A,B or C",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
684,4307965,15161,"Mixers, Clinical Laboratory","Mixers, Clinical Laboratory",n/a,OPERATIONAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,serology,Fisher Scientific,Fisher Scientific,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
683,18409,15171,"Refrigerators, Blood Bank","Refrigerators, Blood Bank",KI300FF,OPERATIONAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,serology,Kelvinator,Kelvinator,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
682,n/a,15171,"Refrigerators, Blood Bank","Refrigerators, Blood Bank",GR528201,OPERATIONAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,serology,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
681,DIN12880-K,13739,"Sterilizing Units, Dry Heat","Sterilizing Units, Dry Heat",UM200,OPERATIONAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,serology,Memmert,Memmert,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
680,n/a,10778,Centrifuges,Centrifuges,CH90-2,OPERATIONAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,serelogy,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
679,32334,15178,Laboratory Shakers,Laboratory Shakers,KR-3N,OPERATIONAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,serelogy,EKDS,EKDS,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
678,N17R50096-NP,13739,"Sterilizing Units, Dry Heat","Sterilizing Units, Dry Heat",MO15490SG1,FORDISPOSAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,Serology,Agfa,Agfa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
677,n/a,10778,Centrifuges,Centrifuges,KTC4815,FORDISPOSAL,162,Kibuye HD,Kibuye HD,Laboratory,Laboratory,Laboratory,n/a,ITEK,ITEK,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
676,....,25215,Operating Tabletops,Operating Tabletops,k600,OPERATIONAL,406,Gahini HD,Gahini HD,Theatre,Operating theatre,Theatre,n/a,tobefixed,This manufacture need to be fixed,n/a,n/a,n/a,2004-03-18 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
675,11600051,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",V170KE,OPERATIONAL,101,Kaduha HD,Kaduha HD,Pharmacy,Pharmacy,Pharmacy,PEV,Sibir,Sibir,2012-01-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,PEV,false,n/a,n/a
674,20115078624,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",MK304,OPERATIONAL,101,Kaduha HD,Kaduha HD,Pharmacy,Pharmacy,Pharmacy,PEV,n/a,n/a,2012-01-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,PEV,false,n/a,n/a
673,6200244,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",RCW50EK,PARTIALLYOPERATIONAL,101,Kaduha HD,Kaduha HD,Pharmacy,Pharmacy,Pharmacy,PEV,Dometic,Dometic,n/a,n/a,n/a,n/a,n/a,n/a,PEV,false,n/a,n/a
672,8490336,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",RCW50EK,OPERATIONAL,101,Kaduha HD,Kaduha HD,Pharmacy,Pharmacy,Pharmacy,PEV,Dometic,Dometic,n/a,n/a,n/a,n/a,n/a,n/a,PEV,false,n/a,n/a
671,B10969,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",2300,FORDISPOSAL,101,Kaduha HD,Kaduha HD,Theatre,Operating theatre,Theatre,Ecographe Room,Siemens,Siemens,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
670,n/a,17549,"Tables, Examination/Treatment, Adjustable, Gynecologic","Tables, Examination/Treatment, Adjustable, Gynecologic",n/a,OPERATIONAL,101,Kaduha HD,Kaduha HD,Maternity,Maternity,n/a,delivary room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
